Name,sal,SST_new_y,PP_anomaly,Mortality_blue_mussels_reef,NAO_10y_inv,NAO_10y_inv2,NAO_10y_inv3,AMO_3y_1,AMO_3y_2,AMO_3y_3,T_Harbour.porpoise,T_Seals,T_Sharks,T_Rays,T_Cod..adult.,T_Whiting..adult.,T_Other.gadoids,T_Demersal.fish,T_Herring..adult.,T_Herring..adult...Ru.,T_Juvenile.Herring..Ru.,T_Sprat,T_Mackerel,T_Mackerel..Ru.,T_Horse.mackerel,T_Sandeels,T_Plaice..adult.,T_Dab,T_Other.flatfish,T_Sole..adult.,T_Sea.Bass,T_Sea.Bass..Ru.,T_Pelagic.fish,T_Squid...cuttlefish,T_Carnivorous.plankton,T_Temora.longicornis,T_Herbivorous.plankton..copepods.,T_Gelatinous.zooplankton,T_Large.crabs...shrimps,T_Blue.mussels..aquaculture.,T_Epifaunal.macrobenthos..mobile.grazers.,T_Infaunal.macrobenthos,T_Crangon..below.5cm.,T_Small.mobile.epifauna..swarming.crustaceans.,T_Small.infauna..polychaetes.,T_Sessile.epifauna,S_Harbour.porpoise,S_Seals,S_Sharks,S_Rays,S_Cod..adult.,S_Whiting..adult.,S_Other.gadoids,S_Demersal.fish,S_Herring..adult.,S_Herring..adult...Ru.,S_Juvenile.Herring..Ru.,S_Sprat,S_Mackerel,S_Mackerel..Ru.,S_Horse.mackerel,S_Sandeels,S_Plaice..adult.,S_Dab,S_Other.flatfish,S_Sole..adult.,S_Sea.Bass,S_Sea.Bass..Ru.,S_Pelagic.fish,S_Squid...cuttlefish,S_Carnivorous.plankton,S_Temora.longicornis,S_Herbivorous.plankton..copepods.,S_Gelatinous.zooplankton,S_Large.crabs...shrimps,S_Blue.mussels..aquaculture.,S_Epifaunal.macrobenthos..mobile.grazers.,S_Infaunal.macrobenthos,S_Crangon..below.5cm.,S_Small.mobile.epifauna..swarming.crustaceans.,S_Small.infauna..polychaetes.,S_Sessile.epifauna,PO4_y_copernicus_1,PO4_y_copernicus_2,PO4_y_copernicus_3,PO4_y_copernicus_4,PO4_y_schelde_1,PO4_y_schelde_2,PO4_y_schelde_3,PO4_y_schelde_4
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.921097812,0.872624841,0.985394669,0.925670616,0.533992421,0.747482361,0.717661027,0.735097701,0.732710327,0.590829826,0.588790043,0.893145797,0.969960955,0.522911536,0.973763541,0.536702214,0.654034205,0.512227797,0.672223792,0.930856463,0.663427948,0.743788861,0.969886453,0.963028778,0.512243317,0.603525779,0.975961539,0.981627177,0.799970887,0.951478206,0.824734547,0.862273977,0.890545829,0.462456467,0.983274203,0.940396783,0.998900037,0.999422665,0.999951823,0.999423084,0.998056698,1,0.999966425,0.999990668,0.998692977,1,1,0.999998273,0.999999998,1,0.999943916,0.999754978,0.999685264,0.999911099,0.999872689,0.999997401,0.999917196,0.5,1,0.999411465,0.999372795,0.5,0.999988149,0.999487192,0.999842338,0.999193267,0.999948037,0.999928601,0.998882962,0.99315943,0.999781626,0.999592563,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.941162491,0.896891929,0.980826902,0.942040734,0.531291712,0.845093716,0.71250683,0.744453452,0.749818451,0.597678932,0.592199363,0.926055754,0.962609603,0.52650099,0.967259884,0.527702924,0.663022125,0.491866583,0.648420316,0.921742355,0.664665791,0.771652228,0.954841334,0.94647323,0.513291217,0.622778491,0.973888769,0.988260114,0.812147164,0.965562564,0.851129051,0.887452387,0.892519647,0.427506202,0.988695605,0.95705986,0.999015515,0.999511651,0.999949401,0.999390195,0.998266355,1,0.999959518,0.999992649,0.998827808,1,1,0.9999986,0.999999998,1,0.999941082,0.999798573,0.999735566,0.99992912,0.999893041,0.999997846,0.999912667,0.5,1,0.999377439,0.999475429,0.5,0.999990838,0.999552229,0.999833793,0.999294602,0.99994529,0.999931899,0.999009049,0.992507026,0.999815162,0.999643577,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.915184993,0.864914969,0.982321659,0.91656601,0.525220016,0.743633606,0.697872881,0.725729265,0.724990348,0.586099551,0.582609775,0.883452217,0.960368779,0.515611559,0.968567016,0.526231434,0.647294294,0.495909045,0.642529755,0.916400053,0.663095696,0.735842944,0.962733014,0.955145091,0.503137091,0.603617711,0.971007235,0.979807092,0.780413551,0.947417812,0.814301362,0.850838627,0.875734685,0.429392733,0.98136657,0.935631601,0.998984502,0.999488477,0.999950073,0.99939931,0.998210131,1,0.999963727,0.999992158,0.998791561,1,1,0.999998517,0.999999998,1,0.999941869,0.999787426,0.999722521,0.99992461,0.999887763,0.999997732,0.999913923,0.5,1,0.999386868,0.999448887,0.5,0.99999018,0.999534981,0.999836162,0.999267706,0.999946052,0.999932749,0.998975331,0.992685803,0.999806425,0.999630034,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.915184993,0.864914969,0.982321659,0.91656601,0.525220016,0.743633606,0.697872881,0.725729265,0.724990348,0.586099551,0.582609775,0.883452217,0.960368779,0.515611559,0.968567016,0.526231434,0.647294294,0.495909045,0.642529755,0.916400053,0.663095696,0.735842944,0.962733014,0.955145091,0.503137091,0.603617711,0.971007235,0.979807092,0.780413551,0.947417812,0.814301362,0.850838627,0.875734685,0.429392733,0.98136657,0.935631601,0.998984502,0.999488477,0.999950073,0.99939931,0.998210131,1,0.999963727,0.999992158,0.998791561,1,1,0.999998517,0.999999998,1,0.999941869,0.999787426,0.999722521,0.99992461,0.999887763,0.999997732,0.999913923,0.5,1,0.999386868,0.999448887,0.5,0.99999018,0.999534981,0.999836162,0.999267706,0.999946052,0.999932749,0.998975331,0.992685803,0.999806425,0.999630034,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.915184993,0.864914969,0.982321659,0.91656601,0.525220016,0.743633606,0.697872881,0.725729265,0.724990348,0.586099551,0.582609775,0.883452217,0.960368779,0.515611559,0.968567016,0.526231434,0.647294294,0.495909045,0.642529755,0.916400053,0.663095696,0.735842944,0.962733014,0.955145091,0.503137091,0.603617711,0.971007235,0.979807092,0.780413551,0.947417812,0.814301362,0.850838627,0.875734685,0.429392733,0.98136657,0.935631601,0.998984502,0.999488477,0.999950073,0.99939931,0.998210131,1,0.999963727,0.999992158,0.998791561,1,1,0.999998517,0.999999998,1,0.999941869,0.999787426,0.999722521,0.99992461,0.999887763,0.999997732,0.999913923,0.5,1,0.999386868,0.999448887,0.5,0.99999018,0.999534981,0.999836162,0.999267706,0.999946052,0.999932749,0.998975331,0.992685803,0.999806425,0.999630034,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.915184993,0.864914969,0.982321659,0.91656601,0.525220016,0.743633606,0.697872881,0.725729265,0.724990348,0.586099551,0.582609775,0.883452217,0.960368779,0.515611559,0.968567016,0.526231434,0.647294294,0.495909045,0.642529755,0.916400053,0.663095696,0.735842944,0.962733014,0.955145091,0.503137091,0.603617711,0.971007235,0.979807092,0.780413551,0.947417812,0.814301362,0.850838627,0.875734685,0.429392733,0.98136657,0.935631601,0.998984502,0.999488477,0.999950073,0.99939931,0.998210131,1,0.999963727,0.999992158,0.998791561,1,1,0.999998517,0.999999998,1,0.999941869,0.999787426,0.999722521,0.99992461,0.999887763,0.999997732,0.999913923,0.5,1,0.999386868,0.999448887,0.5,0.99999018,0.999534981,0.999836162,0.999267706,0.999946052,0.999932749,0.998975331,0.992685803,0.999806425,0.999630034,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.915184993,0.864914969,0.982321659,0.91656601,0.525220016,0.743633606,0.697872881,0.725729265,0.724990348,0.586099551,0.582609775,0.883452217,0.960368779,0.515611559,0.968567016,0.526231434,0.647294294,0.495909045,0.642529755,0.916400053,0.663095696,0.735842944,0.962733014,0.955145091,0.503137091,0.603617711,0.971007235,0.979807092,0.780413551,0.947417812,0.814301362,0.850838627,0.875734685,0.429392733,0.98136657,0.935631601,0.998984502,0.999488477,0.999950073,0.99939931,0.998210131,1,0.999963727,0.999992158,0.998791561,1,1,0.999998517,0.999999998,1,0.999941869,0.999787426,0.999722521,0.99992461,0.999887763,0.999997732,0.999913923,0.5,1,0.999386868,0.999448887,0.5,0.99999018,0.999534981,0.999836162,0.999267706,0.999946052,0.999932749,0.998975331,0.992685803,0.999806425,0.999630034,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.915184993,0.864914969,0.982321659,0.91656601,0.525220016,0.743633606,0.697872881,0.725729265,0.724990348,0.586099551,0.582609775,0.883452217,0.960368779,0.515611559,0.968567016,0.526231434,0.647294294,0.495909045,0.642529755,0.916400053,0.663095696,0.735842944,0.962733014,0.955145091,0.503137091,0.603617711,0.971007235,0.979807092,0.780413551,0.947417812,0.814301362,0.850838627,0.875734685,0.429392733,0.98136657,0.935631601,0.998984502,0.999488477,0.999950073,0.99939931,0.998210131,1,0.999963727,0.999992158,0.998791561,1,1,0.999998517,0.999999998,1,0.999941869,0.999787426,0.999722521,0.99992461,0.999887763,0.999997732,0.999913923,0.5,1,0.999386868,0.999448887,0.5,0.99999018,0.999534981,0.999836162,0.999267706,0.999946052,0.999932749,0.998975331,0.992685803,0.999806425,0.999630034,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.915184993,0.864914969,0.982321659,0.91656601,0.525220016,0.743633606,0.697872881,0.725729265,0.724990348,0.586099551,0.582609775,0.883452217,0.960368779,0.515611559,0.968567016,0.526231434,0.647294294,0.495909045,0.642529755,0.916400053,0.663095696,0.735842944,0.962733014,0.955145091,0.503137091,0.603617711,0.971007235,0.979807092,0.780413551,0.947417812,0.814301362,0.850838627,0.875734685,0.429392733,0.98136657,0.935631601,0.998984502,0.999488477,0.999950073,0.99939931,0.998210131,1,0.999963727,0.999992158,0.998791561,1,1,0.999998517,0.999999998,1,0.999941869,0.999787426,0.999722521,0.99992461,0.999887763,0.999997732,0.999913923,0.5,1,0.999386868,0.999448887,0.5,0.99999018,0.999534981,0.999836162,0.999267706,0.999946052,0.999932749,0.998975331,0.992685803,0.999806425,0.999630034,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.915184993,0.864914969,0.982321659,0.91656601,0.525220016,0.743633606,0.697872881,0.725729265,0.724990348,0.586099551,0.582609775,0.883452217,0.960368779,0.515611559,0.968567016,0.526231434,0.647294294,0.495909045,0.642529755,0.916400053,0.663095696,0.735842944,0.962733014,0.955145091,0.503137091,0.603617711,0.971007235,0.979807092,0.780413551,0.947417812,0.814301362,0.850838627,0.875734685,0.429392733,0.98136657,0.935631601,0.998984502,0.999488477,0.999950073,0.99939931,0.998210131,1,0.999963727,0.999992158,0.998791561,1,1,0.999998517,0.999999998,1,0.999941869,0.999787426,0.999722521,0.99992461,0.999887763,0.999997732,0.999913923,0.5,1,0.999386868,0.999448887,0.5,0.99999018,0.999534981,0.999836162,0.999267706,0.999946052,0.999932749,0.998975331,0.992685803,0.999806425,0.999630034,,0.863952584,,,,,,
