ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,quarter,mesh_size_range
41E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,30,4,NONE,OTTER,4,100-119
41E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,14,4,NONE,OTTER,4,100-119
41F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,90,4,NONE,OTTER,4,100-119
41F1,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,147,4,NONE,OTTER,4,100-119
42F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,18,4,NONE,OTTER,4,100-119
42F1,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,623,4,NONE,OTTER,4,100-119
43F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,16,4,NONE,OTTER,4,100-119
44E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,144,4,NONE,OTTER,4,100-119
44E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,210,4,NONE,OTTER,4,100-119
44E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,64,4,NONE,OTTER,4,100-119
44F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,259,4,NONE,OTTER,4,100-119
45E7,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,48,4,NONE,OTTER,4,100-119
45E8,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,28,4,NONE,OTTER,4,100-119
45E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,212,4,NONE,OTTER,4,100-119
45F0,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,101,4,NONE,OTTER,4,100-119
47E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,412,4,NONE,OTTER,4,100-119
48E6,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,132,4,NONE,OTTER,4,100-119
48E9,SCO,IIA,3B2,TR1,CPART13B,O15M,2011,60,4,NONE,OTTER,4,100-119
38E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,48,4,NONE,OTTER,4,70-79
38E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,354,4,NONE,OTTER,4,80-89
38E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,48,4,NONE,OTTER,4,80-89
39E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,1074,4,NONE,OTTER,4,80-89
39E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,72,4,NONE,OTTER,4,80-89
40E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,48,4,NONE,OTTER,4,80-89
40E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,30,4,NONE,OTTER,4,80-89
40E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,12,4,NONE,OTTER,4,80-89
41E6,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,120,4,NONE,OTTER,4,80-89
41E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,1524,4,NONE,OTTER,4,80-89
41E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,48,4,NONE,OTTER,4,80-89
41F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,185,4,NONE,OTTER,4,80-89
42E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,36,4,NONE,OTTER,4,80-89
42E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,12,4,NONE,OTTER,4,80-89
42F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,63,4,NONE,OTTER,4,80-89
43E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,104,4,NONE,OTTER,4,80-89
43F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,790,4,NONE,OTTER,4,80-89
43F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,134,4,NONE,OTTER,4,80-89
44E6,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,204,4,NONE,OTTER,4,80-89
44E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,2321,4,NONE,OTTER,4,80-89
44E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,560,4,NONE,OTTER,4,80-89
44E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,1410,4,NONE,OTTER,4,80-89
44F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,5553,4,NONE,OTTER,4,80-89
44F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,626,4,NONE,OTTER,4,80-89
45E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,27,4,NONE,OTTER,4,80-89
45E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,581,4,NONE,OTTER,4,80-89
45E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,8667,4,NONE,OTTER,4,80-89
45F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,15451,4,NONE,OTTER,4,80-89
45F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,3434,4,NONE,OTTER,4,80-89
46E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,27,4,NONE,OTTER,4,80-89
46E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,63,4,NONE,OTTER,4,80-89
46E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,1995,4,NONE,OTTER,4,80-89
46F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,1215,4,NONE,OTTER,4,80-89
46F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,797,4,NONE,OTTER,4,80-89
47F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,98,4,NONE,OTTER,4,80-89
49E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,42,4,NONE,OTTER,4,80-89
37E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,72,4,NONE,OTTER,4,90-99
37F2,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,140,4,NONE,OTTER,4,90-99
38E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,2944,4,NONE,OTTER,4,90-99
38E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,291,4,NONE,OTTER,4,90-99
39E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,7300,4,NONE,OTTER,4,90-99
39E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,3357,4,NONE,OTTER,4,90-99
39F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,125,4,NONE,OTTER,4,90-99
39F8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,24,4,NONE,OTTER,4,90-99
40E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,476,4,NONE,OTTER,4,90-99
40E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,661,4,NONE,OTTER,4,90-99
40E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,149,4,NONE,OTTER,4,90-99
40F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,186,4,NONE,OTTER,4,90-99
40F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,72,4,NONE,OTTER,4,90-99
41E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,546,4,NONE,OTTER,4,90-99
41E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,59,4,NONE,OTTER,4,90-99
41F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,366,4,NONE,OTTER,4,90-99
41F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,910,4,NONE,OTTER,4,90-99
42E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,40,4,NONE,OTTER,4,90-99
42F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,1509,4,NONE,OTTER,4,90-99
42F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,812,4,NONE,OTTER,4,90-99
43E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,58,4,NONE,OTTER,4,90-99
43F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,37,4,NONE,OTTER,4,90-99
44E7,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,114,4,NONE,OTTER,4,90-99
44E8,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,89,4,NONE,OTTER,4,90-99
44E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,99,4,NONE,OTTER,4,90-99
44F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,339,4,NONE,OTTER,4,90-99
45E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,152,4,NONE,OTTER,4,90-99
45F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,1187,4,NONE,OTTER,4,90-99
45F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,145,4,NONE,OTTER,4,90-99
46E9,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,200,4,NONE,OTTER,4,90-99
46F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,479,4,NONE,OTTER,4,90-99
46F1,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,325,4,NONE,OTTER,4,90-99
47E6,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,30,4,NONE,OTTER,4,90-99
47F0,SCO,IIA,3B2,TR2,CPART13B,O15M,2011,48,4,NONE,OTTER,4,90-99
41F7,DNK,IIA,3B2,POTS,NONE,O10T15M,2011,201,4,DNK_FPO_CRU_>0_0_0,POTS,4,NONE
41F8,DNK,IIA,3B2,POTS,NONE,O10T15M,2011,6,4,DNK_FPO_CRU_>0_0_0,POTS,4,NONE
31F1,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,1296,4,NONE,POTS,4,NONE
31F2,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,24,4,NONE,POTS,4,NONE
32F1,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,392,4,NONE,POTS,4,NONE
35F0,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,1599,4,NONE,POTS,4,NONE
35F1,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,669,4,NONE,POTS,4,NONE
36E9,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,96,4,NONE,POTS,4,NONE
36F0,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,6558,4,NONE,POTS,4,NONE
36F1,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,1692,4,NONE,POTS,4,NONE
37E9,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,1176,4,NONE,POTS,4,NONE
37F0,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,1128,4,NONE,POTS,4,NONE
37F1,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,792,4,NONE,POTS,4,NONE
37F7,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,2415,4,NONE,POTS,4,NONE
38E8,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,1464,4,NONE,POTS,4,NONE
38E9,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,2604,4,NONE,POTS,4,NONE
39E8,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,1560,4,NONE,POTS,4,NONE
39E9,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,48,4,NONE,POTS,4,NONE
39F8,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,72,4,NONE,POTS,4,NONE
40E8,ENG,IIA,3B2,POTS,NONE,O10T15M,2011,3552,4,NONE,POTS,4,NONE
40E7,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,1572,4,NONE,POTS,4,10-30
40E8,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,2592,4,NONE,POTS,4,10-30
41E6,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,264,4,NONE,POTS,4,10-30
41E7,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,1166,4,NONE,POTS,4,10-30
42E7,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,484,4,NONE,POTS,4,10-30
42E8,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,308,4,NONE,POTS,4,10-30
43E7,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,936,4,NONE,POTS,4,10-30
44E6,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,168,4,NONE,POTS,4,10-30
44E7,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,1320,4,NONE,POTS,4,10-30
44E8,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,192,4,NONE,POTS,4,10-30
45E6,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,2768,4,NONE,POTS,4,10-30
46E6,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,10758,4,NONE,POTS,4,10-30
46E7,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,2208,4,NONE,POTS,4,10-30
47E6,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,1502,4,NONE,POTS,4,10-30
47E7,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,17253,4,NONE,POTS,4,10-30
48E7,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,1530,4,NONE,POTS,4,10-30
50E8,SCO,IIA,3B2,POTS,NONE,O10T15M,2011,24,4,NONE,POTS,4,10-30
40F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,95,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,4,110-149
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,24,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,4,110-149
40F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,8,4,DNK_NONE,TRAMMEL,4,110-149
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2011,14,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,4,150-219
42F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,23,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,4,150-219
43F7,DNK,IIA,3B2,GT1,NONE,U10M,2011,89,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,4,150-219
43F8,DNK,IIA,3B2,GT1,NONE,U10M,2011,56,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,4,150-219
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,204,4,NONE,TRAMMEL,4,>=220
31F2,ENG,IIA,3B2,GT1,NONE,U10M,2011,48,4,NONE,TRAMMEL,4,>=220
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,8,4,NONE,TRAMMEL,4,10-30
31F0,ENG,IIA,3B2,GT1,NONE,U10M,2011,264,4,NONE,TRAMMEL,4,100-109
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,1116,4,NONE,TRAMMEL,4,100-109
31F2,ENG,IIA,3B2,GT1,NONE,U10M,2011,96,4,NONE,TRAMMEL,4,100-109
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,1308,4,NONE,TRAMMEL,4,100-109
32F2,ENG,IIA,3B2,GT1,NONE,U10M,2011,528,4,NONE,TRAMMEL,4,100-109
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,552,4,NONE,TRAMMEL,4,100-109
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,1200,4,NONE,TRAMMEL,4,110-149
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,24,4,NONE,TRAMMEL,4,110-149
36E9,ENG,IIA,3B2,GT1,NONE,U10M,2011,144,4,NONE,TRAMMEL,4,110-149
37E9,ENG,IIA,3B2,GT1,NONE,U10M,2011,408,4,NONE,TRAMMEL,4,110-149
37F0,ENG,IIA,3B2,GT1,NONE,U10M,2011,24,4,NONE,TRAMMEL,4,110-149
38E9,ENG,IIA,3B2,GT1,NONE,U10M,2011,228,4,NONE,TRAMMEL,4,110-149
39E8,ENG,IIA,3B2,GT1,NONE,U10M,2011,336,4,NONE,TRAMMEL,4,110-149
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,300,4,NONE,TRAMMEL,4,150-219
31F2,ENG,IIA,3B2,GT1,NONE,U10M,2011,84,4,NONE,TRAMMEL,4,150-219
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,152,4,NONE,TRAMMEL,4,50-59
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,9,4,NONE,TRAMMEL,4,80-89
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,36,4,NONE,TRAMMEL,4,90-99
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,476,4,NONE,TRAMMEL,4,90-99
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,144,4,NONE,TRAMMEL,4,90-99
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2011,24,4,NONE,TRAMMEL,4,NONE
36E9,ENG,IIA,3B2,GT1,NONE,U10M,2011,24,4,NONE,TRAMMEL,4,NONE
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2011,127,4,GTR_DEF_120-219_0_0,TRAMMEL,4,110-149
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2011,211,4,GTR_DEF_80-99_0_0,TRAMMEL,4,90-99
33F3,NLD,IIA,3B2,GT1,NONE,U10M,2011,4,4,PASS,TRAMMEL,4,110-149
33F4,NLD,IIA,3B2,GT1,NONE,U10M,2011,44,4,PASS,TRAMMEL,4,110-149
34F4,NLD,IIA,3B2,GT1,NONE,U10M,2011,39,4,PASS,TRAMMEL,4,110-149
43F8,DNK,IIA,3B2,TR1,NONE,U10M,2011,173,4,DNK_OTB_MCD_>=120_0_0,OTTER,4,100-119
31F2,FRA,IIA,3B2,OTTER,NONE,U10M,2011,50,4,OTB_DEF_32-54_0_0,OTTER,4,32-54
31F2,FRA,IIA,3B2,TR2,NONE,U10M,2011,16,4,OTB_CRU_70-89_0_0,OTTER,4,80-89
31F2,FRA,IIA,3B2,TR2,NONE,U10M,2011,36,4,OTB_DEF_70-89_0_0,OTTER,4,80-89
31F2,NLD,IIA,3B2,TR1,NONE,U10M,2011,3,4,MIX,OTTER,4,>=120
33F4,NLD,IIA,3B2,TR1,NONE,U10M,2011,7,4,MIX,OTTER,4,100-119
32F4,NLD,IIA,3B2,TR3,NONE,U10M,2011,131,4,MIX,OTTER,4,16-31
32F3,NLD,IIA,3B2,TR2,NONE,U10M,2011,10,4,MIX,OTTER,4,80-89
32F4,NLD,IIA,3B2,TR2,NONE,U10M,2011,2,4,MIX,OTTER,4,80-89
33F4,NLD,IIA,3B2,TR2,NONE,U10M,2011,22,4,MIX,OTTER,4,80-89
34F4,NLD,IIA,3B2,TR2,NONE,U10M,2011,4,4,MIX,OTTER,4,80-89
35F4,NLD,IIA,3B2,TR2,NONE,U10M,2011,36,4,MIX,OTTER,4,80-89
49E8,SCO,IIA,3B2,TR1,NONE,U10M,2011,84,4,NONE,OTTER,4,>=120
50E8,SCO,IIA,3B2,TR1,NONE,U10M,2011,24,4,NONE,OTTER,4,>=120
41E7,SCO,IIA,3B2,TR1,NONE,U10M,2011,816,4,NONE,OTTER,4,100-119
44E6,SCO,IIA,3B2,OTTER,NONE,U10M,2011,2724,4,NONE,OTTER,4,32-54
44E7,SCO,IIA,3B2,OTTER,NONE,U10M,2011,672,4,NONE,OTTER,4,32-54
41E6,SCO,IIA,3B2,TR2,NONE,U10M,2011,24,4,NONE,OTTER,4,70-79
41E7,SCO,IIA,3B2,TR2,NONE,U10M,2011,24,4,NONE,OTTER,4,70-79
41E6,SCO,IIA,3B2,TR2,NONE,U10M,2011,3024,4,NONE,OTTER,4,80-89
41E7,SCO,IIA,3B2,TR2,NONE,U10M,2011,4056,4,NONE,OTTER,4,80-89
44E5,SCO,IIA,3B2,TR2,NONE,U10M,2011,576,4,NONE,OTTER,4,80-89
44E6,SCO,IIA,3B2,TR2,NONE,U10M,2011,6154,4,NONE,OTTER,4,80-89
45E6,SCO,IIA,3B2,TR2,NONE,U10M,2011,48,4,NONE,OTTER,4,80-89
45F1,SCO,IIA,3B2,TR2,NONE,U10M,2011,72,4,NONE,OTTER,4,80-89
46E6,SCO,IIA,3B2,TR2,NONE,U10M,2011,24,4,NONE,OTTER,4,80-89
49E8,SCO,IIA,3B2,TR2,NONE,U10M,2011,60,4,NONE,OTTER,4,80-89
49E9,SCO,IIA,3B2,TR2,NONE,U10M,2011,24,4,NONE,OTTER,4,80-89
44E6,SCO,IIA,3B2,OTTER,NONE,U10M,2011,456,4,NONE,OTTER,4,NONE
46E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,24,4,NONE,POTS,4,100-109
47E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,20,4,NONE,POTS,4,100-109
48E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,192,4,NONE,POTS,4,100-109
48E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,72,4,NONE,POTS,4,100-109
48E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,144,4,NONE,POTS,4,60-69
48E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,144,4,NONE,POTS,4,60-69
47E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,24,4,NONE,POTS,4,80-89
48E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,258,4,NONE,POTS,4,80-89
48E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,100,4,NONE,POTS,4,80-89
49E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,86,4,NONE,POTS,4,80-89
36F0,ENG,IIA,3B2,POTS,NONE,O15M,2011,360,4,NONE,POTS,4,NONE
37E9,ENG,IIA,3B2,POTS,NONE,O15M,2011,144,4,NONE,POTS,4,NONE
37F0,ENG,IIA,3B2,POTS,NONE,O15M,2011,624,4,NONE,POTS,4,NONE
37F7,ENG,IIA,3B2,POTS,NONE,O15M,2011,30,4,NONE,POTS,4,NONE
38E9,ENG,IIA,3B2,POTS,NONE,O15M,2011,192,4,NONE,POTS,4,NONE
38F7,ENG,IIA,3B2,POTS,NONE,O15M,2011,2024,4,NONE,POTS,4,NONE
47E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,31,4,NONE,POTS,4,NONE
48E6,ENG,IIA,3B2,POTS,NONE,O15M,2011,346,4,NONE,POTS,4,NONE
48E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,161,4,NONE,POTS,4,NONE
49E7,ENG,IIA,3B2,POTS,NONE,O15M,2011,85,4,NONE,POTS,4,NONE
31F1,FRA,IIA,3B2,POTS,NONE,O15M,2011,39,4,FPO_MOL_0_0_0,POTS,4,NONE
31F2,FRA,IIA,3B2,POTS,NONE,O15M,2011,91,4,FPO_MOL_0_0_0,POTS,4,NONE
39F6,IRL,IIA,3B2,POTS,NONE,O15M,2011,1907,4,NONE,POTS,4,NONE
39F7,IRL,IIA,3B2,POTS,NONE,O15M,2011,96,4,NONE,POTS,4,NONE
40F6,IRL,IIA,3B2,POTS,NONE,O15M,2011,310,4,NONE,POTS,4,NONE
40F7,IRL,IIA,3B2,POTS,NONE,O15M,2011,67,4,NONE,POTS,4,NONE
45E7,SCO,IIA,3B2,POTS,NONE,O15M,2011,84,4,NONE,POTS,4,10-30
46E6,SCO,IIA,3B2,POTS,NONE,O15M,2011,80,4,NONE,POTS,4,10-30
47E6,SCO,IIA,3B2,POTS,NONE,O15M,2011,937,4,NONE,POTS,4,10-30
47E7,SCO,IIA,3B2,POTS,NONE,O15M,2011,1384,4,NONE,POTS,4,10-30
48E6,SCO,IIA,3B2,POTS,NONE,O15M,2011,198,4,NONE,POTS,4,10-30
42E7,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,752,4,NONE,OTTER,3,80-89
42E8,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,96,4,NONE,OTTER,3,80-89
43F0,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,70,4,NONE,OTTER,3,80-89
44E6,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,2072,4,NONE,OTTER,3,80-89
44E7,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,980,4,NONE,OTTER,3,80-89
44E8,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,652,4,NONE,OTTER,3,80-89
44E9,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,55,4,NONE,OTTER,3,80-89
44F0,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,84,4,NONE,OTTER,3,80-89
44F1,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,126,4,NONE,OTTER,3,80-89
45E7,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,188,4,NONE,OTTER,3,80-89
45E8,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,68,4,NONE,OTTER,3,80-89
45E9,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,78,4,NONE,OTTER,3,80-89
45F0,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,686,4,NONE,OTTER,3,80-89
45F1,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,89,4,NONE,OTTER,3,80-89
46E6,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,240,4,NONE,OTTER,3,80-89
36F2,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,336,4,NONE,OTTER,3,90-99
37E9,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,336,4,NONE,OTTER,3,90-99
39E8,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,792,4,NONE,OTTER,3,90-99
39E9,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,69,4,NONE,OTTER,3,90-99
41E7,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,765,4,NONE,OTTER,3,90-99
41F0,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,24,4,NONE,OTTER,3,90-99
44E6,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,168,4,NONE,OTTER,3,90-99
44F0,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,22,4,NONE,OTTER,3,90-99
44F1,SCO,IIA,3B2,TR2,CPART13B,O10T15M,2011,45,4,NONE,OTTER,3,90-99
37E9,ENG,IIA,3B2,TR1,CPART13C,O10T15M,2011,1068,4,NONE,OTTER,3,>=120
37F0,ENG,IIA,3B2,TR1,CPART13C,O10T15M,2011,252,4,NONE,OTTER,3,>=120
38E9,ENG,IIA,3B2,TR1,CPART13C,O10T15M,2011,36,4,NONE,OTTER,3,>=120
39E9,ENG,IIA,3B2,TR1,CPART13C,O10T15M,2011,36,4,NONE,OTTER,3,>=120
37F0,ENG,IIA,3B2,TR1,CPART13C,O10T15M,2011,24,4,NONE,OTTER,3,100-119
31F0,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,2514,4,NONE,OTTER,3,80-89
31F1,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,978,4,NONE,OTTER,3,80-89
32F0,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,396,4,NONE,OTTER,3,80-89
32F1,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,456,4,NONE,OTTER,3,80-89
33F1,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,864,4,NONE,OTTER,3,80-89
36F0,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,48,4,NONE,OTTER,3,80-89
38E8,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,2484,4,NONE,OTTER,3,80-89
39E8,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,804,4,NONE,OTTER,3,80-89
39E9,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,12,4,NONE,OTTER,3,80-89
40E7,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,180,4,NONE,OTTER,3,80-89
41E7,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,24,4,NONE,OTTER,3,80-89
38E8,ENG,IIA,3B2,TR2,CPART13C,O10T15M,2011,360,4,NONE,OTTER,3,90-99
