ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,quarter,mesh_size_range
42F8,DNK,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2015,692,4,OTB_SPF_32-69_0_0,PEL_TRAWL,1,32-54
35F4,NLD,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2015,4,4,NONE,PEL_TRAWL,1,>=120
34F4,NLD,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2015,12,4,NONE,PEL_TRAWL,1,16-31
35F4,NLD,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2015,21,4,NONE,PEL_TRAWL,1,16-31
35F5,NLD,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2015,12,4,NONE,PEL_TRAWL,1,16-31
41F7,DNK,IIA,3B2,GT1,NONE,O10T15M,2015,136,4,GNS_DEF_120-219_0_0,TRAMMEL,1,110-149
41F8,DNK,IIA,3B2,GT1,NONE,O10T15M,2015,71,4,GNS_DEF_120-219_0_0,TRAMMEL,1,110-149
42F7,DNK,IIA,3B2,GT1,NONE,O10T15M,2015,221,4,GNS_DEF_120-219_0_0,TRAMMEL,1,110-149
42F8,DNK,IIA,3B2,GT1,NONE,O10T15M,2015,41,4,GNS_DEF_120-219_0_0,TRAMMEL,1,110-149
40F7,DNK,IIA,3B2,GT1,NONE,O10T15M,2015,5,4,GNS_DEF_120-219_0_0,TRAMMEL,1,150-219
41F7,DNK,IIA,3B2,GT1,NONE,O10T15M,2015,421,4,GNS_DEF_120-219_0_0,TRAMMEL,1,150-219
31F1,ENG,IIA,3B2,GT1,NONE,O10T15M,2015,60,4,NONE,TRAMMEL,1,>=220
38E8,ENG,IIA,3B2,GT1,NONE,O10T15M,2015,24,4,NONE,TRAMMEL,1,110-149
31F1,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,8,4,GTR_DEF_>=220_0_0,TRAMMEL,1,>=220
31F0,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,2,4,GTR_DEF_100-109_0_0,TRAMMEL,1,100-109
31F1,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,6,4,GTR_DEF_100-109_0_0,TRAMMEL,1,100-109
31F2,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,29,4,GTR_DEF_100-109_0_0,TRAMMEL,1,100-109
31F0,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,21,4,GTR_DEF_110-149_0_0,TRAMMEL,1,110-149
31F1,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,69,4,GTR_DEF_110-149_0_0,TRAMMEL,1,110-149
31F2,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,375,4,GTR_DEF_110-149_0_0,TRAMMEL,1,110-149
35F2,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,5,4,GTR_DEF_110-149_0_0,TRAMMEL,1,110-149
31F1,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,7,4,GTR_DEF_150-219_0_0,TRAMMEL,1,150-219
31F2,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,71,4,GTR_DEF_150-219_0_0,TRAMMEL,1,150-219
31F2,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,22,4,GTR_DEF_50-59_0_0,TRAMMEL,1,50-59
31F0,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,64,4,GTR_DEF_90-99_0_0,TRAMMEL,1,90-99
31F1,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,2537,4,GTR_DEF_90-99_0_0,TRAMMEL,1,90-99
31F2,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,3834,4,GTR_DEF_90-99_0_0,TRAMMEL,1,90-99
32F2,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,8,4,GTR_DEF_90-99_0_0,TRAMMEL,1,90-99
35F2,FRA,IIA,3B2,GT1,NONE,O10T15M,2015,14,4,GTR_DEF_90-99_0_0,TRAMMEL,1,90-99
42F9,DNK,IIA,3B2,DREDGE,NONE,O10T15M,2015,2221,4,DRB_MOL_0_0_0,DREDGE,2,NONE
42F8,DNK,IIA,3B2,DREDGE,NONE,O10T15M,2015,4929,4,NONE,DREDGE,2,NONE
31F1,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,144,4,NONE,DREDGE,2,<16
32F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,324,4,NONE,DREDGE,2,<16
32F1,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,300,4,NONE,DREDGE,2,<16
35F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,360,4,NONE,DREDGE,2,<16
36F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,912,4,NONE,DREDGE,2,<16
37E9,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,4638,4,NONE,DREDGE,2,<16
37F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,2916,4,NONE,DREDGE,2,<16
38E9,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,1338,4,NONE,DREDGE,2,<16
38F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,24,4,NONE,DREDGE,2,<16
40E8,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,168,4,NONE,DREDGE,2,<16
37E9,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,36,4,NONE,DREDGE,2,100-119
40E8,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2015,72,4,NONE,DREDGE,2,100-119
37E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,601,4,NONE,DREDGE,2,<16
37F0,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,250,4,NONE,DREDGE,2,<16
38E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,252,4,NONE,DREDGE,2,<16
40E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,360,4,NONE,DREDGE,2,<16
41E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,57,4,NONE,DREDGE,2,<16
42E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,1305,4,NONE,DREDGE,2,<16
42E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,24,4,NONE,DREDGE,2,<16
43E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,340,4,NONE,DREDGE,2,<16
44E6,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,84,4,NONE,DREDGE,2,<16
44E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,108,4,NONE,DREDGE,2,<16
45E6,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,264,4,NONE,DREDGE,2,<16
45E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,96,4,NONE,DREDGE,2,<16
46E6,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,600,4,NONE,DREDGE,2,<16
46E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,912,4,NONE,DREDGE,2,<16
47E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,1056,4,NONE,DREDGE,2,<16
48E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,300,4,NONE,DREDGE,2,<16
49E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,4410,4,NONE,DREDGE,2,<16
49E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,1860,4,NONE,DREDGE,2,<16
50E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,837,4,NONE,DREDGE,2,<16
50E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2015,204,4,NONE,DREDGE,2,<16
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,17,4,GNS_CRU_>0_0_0,GILL,2,>=220
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2015,3,4,GNS_DEF_90-99_0_0,GILL,2,100-109
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,23,4,NONE,GILL,2,100-109
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,26,4,GNS_CRU_>0_0_0,GILL,2,110-149
40F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,3,4,GNS_DEF_120-219_0_0,GILL,2,110-149
41F7,DNK,IIA,3B2,GN1,NONE,U10M,2015,8,4,GNS_DEF_120-219_0_0,GILL,2,110-149
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,17,4,GNS_DEF_120-219_0_0,GILL,2,110-149
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,133,4,GNS_DEF_120-219_0_0,GILL,2,110-149
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2015,13,4,GNS_DEF_90-99_0_0,GILL,2,110-149
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,13,4,GNS_CRU_>0_0_0,GILL,2,150-219
42F7,DNK,IIA,3B2,GN1,NONE,U10M,2015,170,4,GNS_DEF_120-219_0_0,GILL,2,150-219
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,198,4,GNS_DEF_120-219_0_0,GILL,2,150-219
43F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,442,4,GNS_DEF_120-219_0_0,GILL,2,150-219
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,7,4,NONE,GILL,2,31-49
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,85,4,NONE,GILL,2,60-69
42F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,25,4,NONE,GILL,2,60-69
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,19,4,NONE,GILL,2,70-79
41F8,DNK,IIA,3B2,GN1,NONE,U10M,2015,14,4,NONE,GILL,2,90-99
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,108,4,NONE,GILL,2,>=220
36F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,192,4,NONE,GILL,2,>=220
38E8,ENG,IIA,3B2,GN1,NONE,U10M,2015,48,4,NONE,GILL,2,>=220
31F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,216,4,NONE,GILL,2,100-109
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,9312,4,NONE,GILL,2,100-109
32F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,24,4,NONE,GILL,2,100-109
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,2472,4,NONE,GILL,2,100-109
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,564,4,NONE,GILL,2,100-109
35F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,24,4,NONE,GILL,2,100-109
37E9,ENG,IIA,3B2,GN1,NONE,U10M,2015,24,4,NONE,GILL,2,100-109
37F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,72,4,NONE,GILL,2,100-109
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,264,4,NONE,GILL,2,110-149
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,1368,4,NONE,GILL,2,110-149
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,120,4,NONE,GILL,2,110-149
37E9,ENG,IIA,3B2,GN1,NONE,U10M,2015,408,4,NONE,GILL,2,110-149
37F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,120,4,NONE,GILL,2,110-149
38E8,ENG,IIA,3B2,GN1,NONE,U10M,2015,96,4,NONE,GILL,2,110-149
38E9,ENG,IIA,3B2,GN1,NONE,U10M,2015,48,4,NONE,GILL,2,110-149
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,600,4,NONE,GILL,2,150-219
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,24,4,NONE,GILL,2,31-49
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,168,4,NONE,GILL,2,31-49
32F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,120,4,NONE,GILL,2,50-59
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,240,4,NONE,GILL,2,50-59
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,72,4,NONE,GILL,2,50-59
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,504,4,NONE,GILL,2,50-59
32F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,144,4,NONE,GILL,2,80-89
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,284,4,NONE,GILL,2,80-89
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,792,4,NONE,GILL,2,80-89
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,120,4,NONE,GILL,2,80-89
38E8,ENG,IIA,3B2,GN1,NONE,U10M,2015,192,4,NONE,GILL,2,80-89
31F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,444,4,NONE,GILL,2,90-99
32F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,384,4,NONE,GILL,2,90-99
32F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,1680,4,NONE,GILL,2,90-99
33F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,360,4,NONE,GILL,2,90-99
34F1,ENG,IIA,3B2,GN1,NONE,U10M,2015,204,4,NONE,GILL,2,90-99
35F0,ENG,IIA,3B2,GN1,NONE,U10M,2015,24,4,NONE,GILL,2,90-99
31F3,NLD,IIA,3B2,GN1,NONE,U10M,2015,1,4,NONE,GILL,2,10-30
32F3,NLD,IIA,3B2,GN1,NONE,U10M,2015,17,4,NONE,GILL,2,10-30
32F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,15,4,NONE,GILL,2,10-30
34F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,3,4,NONE,GILL,2,10-30
32F3,NLD,IIA,3B2,GN1,NONE,U10M,2015,14,4,NONE,GILL,2,100-109
32F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,21,4,NONE,GILL,2,100-109
33F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,126,4,NONE,GILL,2,100-109
34F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,22,4,NONE,GILL,2,100-109
32F3,NLD,IIA,3B2,GN1,NONE,U10M,2015,5,4,NONE,GILL,2,110-149
32F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,121,4,NONE,GILL,2,110-149
33F3,NLD,IIA,3B2,GN1,NONE,U10M,2015,3,4,NONE,GILL,2,110-149
33F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,99,4,NONE,GILL,2,110-149
34F1,NLD,IIA,3B2,GN1,NONE,U10M,2015,15,4,NONE,GILL,2,110-149
34F3,NLD,IIA,3B2,GN1,NONE,U10M,2015,9,4,NONE,GILL,2,110-149
34F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,420,4,NONE,GILL,2,110-149
35F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,4,4,NONE,GILL,2,110-149
32F3,NLD,IIA,3B2,GN1,NONE,U10M,2015,587,4,NONE,GILL,2,150-219
32F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,205,4,NONE,GILL,2,150-219
32F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,4,4,NONE,GILL,2,90-99
33F3,NLD,IIA,3B2,GN1,NONE,U10M,2015,96,4,NONE,GILL,2,90-99
33F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,668,4,NONE,GILL,2,90-99
34F4,NLD,IIA,3B2,GN1,NONE,U10M,2015,5,4,NONE,GILL,2,90-99
49E8,SCO,IIA,3B2,GN1,NONE,U10M,2015,168,4,NONE,GILL,2,110-149
49E8,SCO,IIA,3B2,GN1,NONE,U10M,2015,168,4,NONE,GILL,2,150-219
49E8,SCO,IIA,3B2,GN1,NONE,U10M,2015,336,4,NONE,GILL,2,NONE
37E9,ENG,IIA,3B2,TR1,CPART13C,U10M,2015,804,4,NONE,OTTER,2,>=120
38E8,ENG,IIA,3B2,TR1,CPART13C,U10M,2015,72,4,NONE,OTTER,2,>=120
39E8,ENG,IIA,3B2,TR1,CPART13C,U10M,2015,624,4,NONE,OTTER,2,>=120
31F1,ENG,IIA,3B2,TR1,CPART13C,U10M,2015,1008,4,NONE,OTTER,2,100-119
32F0,ENG,IIA,3B2,TR1,CPART13C,U10M,2015,96,4,NONE,OTTER,2,100-119
31F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,504,4,NONE,OTTER,2,80-89
31F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,2586,4,NONE,OTTER,2,80-89
32F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,144,4,NONE,OTTER,2,80-89
32F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,6360,4,NONE,OTTER,2,80-89
33F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,480,4,NONE,OTTER,2,80-89
34F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,216,4,NONE,OTTER,2,80-89
35F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,144,4,NONE,OTTER,2,80-89
37E9,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,336,4,NONE,OTTER,2,80-89
38E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,7524,4,NONE,OTTER,2,80-89
38E9,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,96,4,NONE,OTTER,2,80-89
39E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,5532,4,NONE,OTTER,2,80-89
40E7,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,1908,4,NONE,OTTER,2,80-89
41E6,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,192,4,NONE,OTTER,2,80-89
41E7,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,336,4,NONE,OTTER,2,80-89
33F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2015,48,4,NONE,OTTER,2,90-99
43F7,DNK,IIA,3B2,TR1,NONE,U10M,2015,24,4,OTB_MCD_>=120_0_0,OTTER,2,>=120
43F8,DNK,IIA,3B2,TR1,NONE,U10M,2015,166,4,OTB_MCD_>=120_0_0,OTTER,2,>=120
39E8,ENG,IIA,3B2,OTTER,NONE,U10M,2015,48,4,NONE,OTTER,2,<16
31F2,FRA,IIA,3B2,TR2,NONE,U10M,2015,9,4,OTB_CEP_80-89_0_0,OTTER,2,80-89
31F2,FRA,IIA,3B2,TR2,NONE,U10M,2015,6,4,OTB_CRU_80-89_0_0,OTTER,2,80-89
31F2,FRA,IIA,3B2,TR2,NONE,U10M,2015,293,4,OTB_DEF_80-89_0_0,OTTER,2,80-89
32F4,NLD,IIA,3B2,TR1,NONE,U10M,2015,4,4,NONE,OTTER,2,100-119
33F4,NLD,IIA,3B2,TR1,NONE,U10M,2015,9,4,NONE,OTTER,2,100-119
32F3,NLD,IIA,3B2,TR3,NONE,U10M,2015,3,4,NONE,OTTER,2,16-31
32F4,NLD,IIA,3B2,TR3,NONE,U10M,2015,8,4,NONE,OTTER,2,16-31
31F2,NLD,IIA,3B2,TR2,NONE,U10M,2015,5,4,NONE,OTTER,2,80-89
32F4,NLD,IIA,3B2,TR2,NONE,U10M,2015,44,4,NONE,OTTER,2,80-89
33F4,NLD,IIA,3B2,TR2,NONE,U10M,2015,29,4,NONE,OTTER,2,80-89
49E8,SCO,IIA,3B2,TR1,NONE,U10M,2015,1596,4,NONE,OTTER,2,>=120
49E9,SCO,IIA,3B2,TR1,NONE,U10M,2015,24,4,NONE,OTTER,2,>=120
41E6,SCO,IIA,3B2,TR2,NONE,U10M,2015,168,4,NONE,OTTER,2,70-79
47E7,SCO,IIA,3B2,TR2,NONE,U10M,2015,168,4,NONE,OTTER,2,70-79
38E9,SCO,IIA,3B2,TR2,NONE,U10M,2015,48,4,NONE,OTTER,2,80-89
41E6,SCO,IIA,3B2,TR2,NONE,U10M,2015,5208,4,NONE,OTTER,2,80-89
41E7,SCO,IIA,3B2,TR2,NONE,U10M,2015,11022,4,NONE,OTTER,2,80-89
42E7,SCO,IIA,3B2,TR2,NONE,U10M,2015,996,4,NONE,OTTER,2,80-89
44E6,SCO,IIA,3B2,TR2,NONE,U10M,2015,9576,4,NONE,OTTER,2,80-89
44E7,SCO,IIA,3B2,TR2,NONE,U10M,2015,864,4,NONE,OTTER,2,80-89
47E7,SCO,IIA,3B2,TR2,NONE,U10M,2015,1344,4,NONE,OTTER,2,80-89
41E7,SCO,IIA,3B2,TR2,NONE,U10M,2015,156,4,NONE,OTTER,2,90-99
44F4,SWE,IIA,3B2,TR1,NONE,U10M,2015,5,4,NONE,OTTER,2,>=120
41F8,DNK,IIA,3B2,POTS,NONE,U10M,2015,20,4,NONE,POTS,2,10-30
40F8,DNK,IIA,3B2,POTS,NONE,U10M,2015,237,4,NONE,POTS,2,31-49
41F8,DNK,IIA,3B2,POTS,NONE,U10M,2015,135,4,NONE,POTS,2,31-49
42F8,DNK,IIA,3B2,POTS,NONE,U10M,2015,107,4,NONE,POTS,2,NONE
40E7,ENG,IIA,3B2,POTS,NONE,U10M,2015,240,4,NONE,POTS,2,70-79
47E7,ENG,IIA,3B2,POTS,NONE,U10M,2015,336,4,NONE,POTS,2,70-79
31F1,ENG,IIA,3B2,POTS,NONE,U10M,2015,10736,4,NONE,POTS,2,NONE
32F1,ENG,IIA,3B2,POTS,NONE,U10M,2015,1028,4,NONE,POTS,2,NONE
33F1,ENG,IIA,3B2,POTS,NONE,U10M,2015,2144,4,NONE,POTS,2,NONE
34F0,ENG,IIA,3B2,POTS,NONE,U10M,2015,1296,4,NONE,POTS,2,NONE
34F1,ENG,IIA,3B2,POTS,NONE,U10M,2015,18036,4,NONE,POTS,2,NONE
35F0,ENG,IIA,3B2,POTS,NONE,U10M,2015,2436,4,NONE,POTS,2,NONE
35F1,ENG,IIA,3B2,POTS,NONE,U10M,2015,5220,4,NONE,POTS,2,NONE
36E9,ENG,IIA,3B2,POTS,NONE,U10M,2015,6360,4,NONE,POTS,2,NONE
36F0,ENG,IIA,3B2,POTS,NONE,U10M,2015,15012,4,NONE,POTS,2,NONE
37E9,ENG,IIA,3B2,POTS,NONE,U10M,2015,27084,4,NONE,POTS,2,NONE
37F0,ENG,IIA,3B2,POTS,NONE,U10M,2015,4272,4,NONE,POTS,2,NONE
38E8,ENG,IIA,3B2,POTS,NONE,U10M,2015,13062,4,NONE,POTS,2,NONE
38E9,ENG,IIA,3B2,POTS,NONE,U10M,2015,12024,4,NONE,POTS,2,NONE
39E8,ENG,IIA,3B2,POTS,NONE,U10M,2015,17100,4,NONE,POTS,2,NONE
39E9,ENG,IIA,3B2,POTS,NONE,U10M,2015,168,4,NONE,POTS,2,NONE
40E8,ENG,IIA,3B2,POTS,NONE,U10M,2015,8532,4,NONE,POTS,2,NONE
41E7,ENG,IIA,3B2,POTS,NONE,U10M,2015,1392,4,NONE,POTS,2,NONE
43E8,ENG,IIA,3B2,POTS,NONE,U10M,2015,216,4,NONE,POTS,2,NONE
41E6,NIR,IIA,3B2,POTS,NONE,U10M,2015,336,4,NONE,POTS,2,70-79
31F3,NLD,IIA,3B2,POTS,NONE,U10M,2015,15,4,NONE,POTS,2,NONE
32F2,NLD,IIA,3B2,POTS,NONE,U10M,2015,3,4,NONE,POTS,2,NONE
32F3,NLD,IIA,3B2,POTS,NONE,U10M,2015,4509,4,NONE,POTS,2,NONE
32F4,NLD,IIA,3B2,POTS,NONE,U10M,2015,2042,4,NONE,POTS,2,NONE
35F4,NLD,IIA,3B2,POTS,NONE,U10M,2015,21,4,NONE,POTS,2,NONE
36F0,SCO,IIA,3B2,POTS,NONE,U10M,2015,24,4,NONE,POTS,2,NONE
37E9,SCO,IIA,3B2,POTS,NONE,U10M,2015,72,4,NONE,POTS,2,NONE
38E9,SCO,IIA,3B2,POTS,NONE,U10M,2015,528,4,NONE,POTS,2,NONE
39E8,SCO,IIA,3B2,POTS,NONE,U10M,2015,144,4,NONE,POTS,2,NONE
40E7,SCO,IIA,3B2,POTS,NONE,U10M,2015,26862,4,NONE,POTS,2,NONE
41E6,SCO,IIA,3B2,POTS,NONE,U10M,2015,6060,4,NONE,POTS,2,NONE
41E7,SCO,IIA,3B2,POTS,NONE,U10M,2015,87200,4,NONE,POTS,2,NONE
42E7,SCO,IIA,3B2,POTS,NONE,U10M,2015,46512,4,NONE,POTS,2,NONE
43E7,SCO,IIA,3B2,POTS,NONE,U10M,2015,4100,4,NONE,POTS,2,NONE
43E8,SCO,IIA,3B2,POTS,NONE,U10M,2015,14940,4,NONE,POTS,2,NONE
44E5,SCO,IIA,3B2,POTS,NONE,U10M,2015,1176,4,NONE,POTS,2,NONE
44E6,SCO,IIA,3B2,POTS,NONE,U10M,2015,14304,4,NONE,POTS,2,NONE
44E7,SCO,IIA,3B2,POTS,NONE,U10M,2015,19012,4,NONE,POTS,2,NONE
44E8,SCO,IIA,3B2,POTS,NONE,U10M,2015,17082,4,NONE,POTS,2,NONE
45E6,SCO,IIA,3B2,POTS,NONE,U10M,2015,22824,4,NONE,POTS,2,NONE
45E7,SCO,IIA,3B2,POTS,NONE,U10M,2015,408,4,NONE,POTS,2,NONE
46E6,SCO,IIA,3B2,POTS,NONE,U10M,2015,22860,4,NONE,POTS,2,NONE
46E7,SCO,IIA,3B2,POTS,NONE,U10M,2015,5844,4,NONE,POTS,2,NONE
47E6,SCO,IIA,3B2,POTS,NONE,U10M,2015,24276,4,NONE,POTS,2,NONE
47E7,SCO,IIA,3B2,POTS,NONE,U10M,2015,17688,4,NONE,POTS,2,NONE
49E8,SCO,IIA,3B2,POTS,NONE,U10M,2015,30012,4,NONE,POTS,2,NONE
49E9,SCO,IIA,3B2,POTS,NONE,U10M,2015,96,4,NONE,POTS,2,NONE
50E9,SCO,IIA,3B2,POTS,NONE,U10M,2015,24,4,NONE,POTS,2,NONE
40F8,DNK,IIA,3B2,GT1,NONE,U10M,2015,16,4,GNS_DEF_120-219_0_0,TRAMMEL,2,110-149
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2015,22,4,NONE,TRAMMEL,2,31-49
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2015,139,4,NONE,TRAMMEL,2,60-69
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2015,91,4,NONE,TRAMMEL,2,90-99
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,24,4,NONE,TRAMMEL,2,>=220
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,48,4,NONE,TRAMMEL,2,>=220
31F0,ENG,IIA,3B2,GT1,NONE,U10M,2015,648,4,NONE,TRAMMEL,2,100-109
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,1700,4,NONE,TRAMMEL,2,100-109
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,1752,4,NONE,TRAMMEL,2,100-109
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,236,4,NONE,TRAMMEL,2,100-109
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,252,4,NONE,TRAMMEL,2,110-149
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,300,4,NONE,TRAMMEL,2,110-149
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,96,4,NONE,TRAMMEL,2,110-149
36F0,ENG,IIA,3B2,GT1,NONE,U10M,2015,168,4,NONE,TRAMMEL,2,110-149
37E9,ENG,IIA,3B2,GT1,NONE,U10M,2015,72,4,NONE,TRAMMEL,2,110-149
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,24,4,NONE,TRAMMEL,2,150-219
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,1056,4,NONE,TRAMMEL,2,90-99
32F1,ENG,IIA,3B2,GT1,NONE,U10M,2015,624,4,NONE,TRAMMEL,2,90-99
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2015,10,4,GTR_CEP_110-149_0_0,TRAMMEL,2,110-149
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2015,105,4,GTR_DEF_110-149_0_0,TRAMMEL,2,110-149
