Year,Month,SST_month,Rownum,SST_ma1y,SST_ma4m
2036,11,11.94029014,587,,
2036,12,9.402848777,588,,
2037,1,7.341850225,589,,
2037,2,6.463688428,590,,
2037,3,6.604830434,591,,
2037,4,8.290506347,592,,
2037,5,11.09566294,593,,
2037,6,14.74952212,594,,
2037,7,17.74236339,595,,
2037,8,19.0205948,596,,
2037,9,18.10287562,597,,
2037,10,15.44791655,598,,
2037,11,12.32859346,599,,
2037,12,9.750614356,600,,
2038,1,7.872870894,601,,
2038,2,6.813745123,602,,
2038,3,6.93235056,603,,
2038,4,8.528564664,604,,
2038,5,11.31540238,605,,
2038,6,14.80401586,606,,
2038,7,17.72902267,607,,
2038,8,18.85512855,608,,
2038,9,17.87481414,609,,
2038,10,15.78130251,610,,
2038,11,12.50706057,611,,
2038,12,9.872325092,612,,
2039,1,7.97430302,613,,
2039,2,6.789570298,614,,
2039,3,6.781527568,615,,
2039,4,8.537217971,616,,
2039,5,11.44074457,617,,
2039,6,14.96252042,618,,
2039,7,17.99606339,619,,
2039,8,19.20889211,620,,
2039,9,18.00667548,621,,
2039,10,15.58410373,622,,
2039,11,12.49297282,623,,
2039,12,9.636073067,624,,
2040,1,7.560082306,625,,
2040,2,6.734591594,626,,
2040,3,6.910009558,627,,
2040,4,8.561506248,628,,
2040,5,11.27095037,629,,
2040,6,14.92355421,630,,
2040,7,17.14914376,631,,
2040,8,18.73484228,632,,
2040,9,17.79116209,633,,
2040,10,15.55705761,634,,
