Name,sal,SST_new_y,PP_anomaly,Mortality_blue_mussels_reef,NAO_10y_inv,NAO_10y_inv2,NAO_10y_inv3,AMO_3y_1,AMO_3y_2,AMO_3y_3,T_Harbour.porpoise,T_Seals,T_Sharks,T_Rays,T_Cod..adult.,T_Whiting..adult.,T_Other.gadoids,T_Demersal.fish,T_Herring..adult.,T_Herring..adult...Ru.,T_Juvenile.Herring..Ru.,T_Sprat,T_Mackerel,T_Mackerel..Ru.,T_Horse.mackerel,T_Sandeels,T_Plaice..adult.,T_Dab,T_Other.flatfish,T_Sole..adult.,T_Sea.Bass,T_Sea.Bass..Ru.,T_Pelagic.fish,T_Squid...cuttlefish,T_Carnivorous.plankton,T_Temora.longicornis,T_Herbivorous.plankton..copepods.,T_Gelatinous.zooplankton,T_Large.crabs...shrimps,T_Blue.mussels..aquaculture.,T_Epifaunal.macrobenthos..mobile.grazers.,T_Infaunal.macrobenthos,T_Crangon..below.5cm.,T_Small.mobile.epifauna..swarming.crustaceans.,T_Small.infauna..polychaetes.,T_Sessile.epifauna,S_Harbour.porpoise,S_Seals,S_Sharks,S_Rays,S_Cod..adult.,S_Whiting..adult.,S_Other.gadoids,S_Demersal.fish,S_Herring..adult.,S_Herring..adult...Ru.,S_Juvenile.Herring..Ru.,S_Sprat,S_Mackerel,S_Mackerel..Ru.,S_Horse.mackerel,S_Sandeels,S_Plaice..adult.,S_Dab,S_Other.flatfish,S_Sole..adult.,S_Sea.Bass,S_Sea.Bass..Ru.,S_Pelagic.fish,S_Squid...cuttlefish,S_Carnivorous.plankton,S_Temora.longicornis,S_Herbivorous.plankton..copepods.,S_Gelatinous.zooplankton,S_Large.crabs...shrimps,S_Blue.mussels..aquaculture.,S_Epifaunal.macrobenthos..mobile.grazers.,S_Infaunal.macrobenthos,S_Crangon..below.5cm.,S_Small.mobile.epifauna..swarming.crustaceans.,S_Small.infauna..polychaetes.,S_Sessile.epifauna,PO4_y_copernicus_1,PO4_y_copernicus_2,PO4_y_copernicus_3,PO4_y_copernicus_4,PO4_y_schelde_1,PO4_y_schelde_2,PO4_y_schelde_3,PO4_y_schelde_4
,,,1.001335,,,,,,,,0.956175653,0.917937556,0.979215729,0.955157171,0.560214586,0.899258217,0.733620609,0.771905204,0.77697796,0.618626627,0.612125152,0.94992099,0.960947905,0.552040227,0.965117421,0.550646386,0.686361355,0.516858266,0.663018204,0.920727537,0.665373866,0.791320434,0.948853402,0.939544263,0.540213667,0.640168929,0.974478917,0.992250417,0.836056746,0.975273115,0.877435474,0.910066417,0.900623188,0.428764029,0.991988788,0.968865954,0.99908527,0.999561249,0.999947476,0.999363729,0.998392407,1,0.999954729,0.999993656,0.998909502,1,1,0.999998772,0.999999999,1,0.999938829,0.999821963,0.999763346,0.999938418,0.999904279,0.999998088,0.999909038,0.5,1,0.999350016,0.999531768,0.5,0.999992173,0.999590122,0.999826953,0.999353764,0.999943097,0.999929739,0.999084224,0.991942204,0.99983387,0.999673377,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956175653,0.917937556,0.979215729,0.955157171,0.560214586,0.899258217,0.733620609,0.771905204,0.77697796,0.618626627,0.612125152,0.94992099,0.960947905,0.552040227,0.965117421,0.550646386,0.686361355,0.516858266,0.663018204,0.920727537,0.665373866,0.791320434,0.948853402,0.939544263,0.540213667,0.640168929,0.974478917,0.992250417,0.836056746,0.975273115,0.877435474,0.910066417,0.900623188,0.428764029,0.991988788,0.968865954,0.99908527,0.999561249,0.999947476,0.999363729,0.998392407,1,0.999954729,0.999993656,0.998909502,1,1,0.999998772,0.999999999,1,0.999938829,0.999821963,0.999763346,0.999938418,0.999904279,0.999998088,0.999909038,0.5,1,0.999350016,0.999531768,0.5,0.999992173,0.999590122,0.999826953,0.999353764,0.999943097,0.999929739,0.999084224,0.991942204,0.99983387,0.999673377,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956175653,0.917937556,0.979215729,0.955157171,0.560214586,0.899258217,0.733620609,0.771905204,0.77697796,0.618626627,0.612125152,0.94992099,0.960947905,0.552040227,0.965117421,0.550646386,0.686361355,0.516858266,0.663018204,0.920727537,0.665373866,0.791320434,0.948853402,0.939544263,0.540213667,0.640168929,0.974478917,0.992250417,0.836056746,0.975273115,0.877435474,0.910066417,0.900623188,0.428764029,0.991988788,0.968865954,0.99908527,0.999561249,0.999947476,0.999363729,0.998392407,1,0.999954729,0.999993656,0.998909502,1,1,0.999998772,0.999999999,1,0.999938829,0.999821963,0.999763346,0.999938418,0.999904279,0.999998088,0.999909038,0.5,1,0.999350016,0.999531768,0.5,0.999992173,0.999590122,0.999826953,0.999353764,0.999943097,0.999929739,0.999084224,0.991942204,0.99983387,0.999673377,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956175653,0.917937556,0.979215729,0.955157171,0.560214586,0.899258217,0.733620609,0.771905204,0.77697796,0.618626627,0.612125152,0.94992099,0.960947905,0.552040227,0.965117421,0.550646386,0.686361355,0.516858266,0.663018204,0.920727537,0.665373866,0.791320434,0.948853402,0.939544263,0.540213667,0.640168929,0.974478917,0.992250417,0.836056746,0.975273115,0.877435474,0.910066417,0.900623188,0.428764029,0.991988788,0.968865954,0.99908527,0.999561249,0.999947476,0.999363729,0.998392407,1,0.999954729,0.999993656,0.998909502,1,1,0.999998772,0.999999999,1,0.999938829,0.999821963,0.999763346,0.999938418,0.999904279,0.999998088,0.999909038,0.5,1,0.999350016,0.999531768,0.5,0.999992173,0.999590122,0.999826953,0.999353764,0.999943097,0.999929739,0.999084224,0.991942204,0.99983387,0.999673377,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.956175653,0.917937556,0.979215729,0.955157171,0.560214586,0.899258217,0.733620609,0.771905204,0.77697796,0.618626627,0.612125152,0.94992099,0.960947905,0.552040227,0.965117421,0.550646386,0.686361355,0.516858266,0.663018204,0.920727537,0.665373866,0.791320434,0.948853402,0.939544263,0.540213667,0.640168929,0.974478917,0.992250417,0.836056746,0.975273115,0.877435474,0.910066417,0.900623188,0.428764029,0.991988788,0.968865954,0.99908527,0.999561249,0.999947476,0.999363729,0.998392407,1,0.999954729,0.999993656,0.998909502,1,1,0.999998772,0.999999999,1,0.999938829,0.999821963,0.999763346,0.999938418,0.999904279,0.999998088,0.999909038,0.5,1,0.999350016,0.999531768,0.5,0.999992173,0.999590122,0.999826953,0.999353764,0.999943097,0.999929739,0.999084224,0.991942204,0.99983387,0.999673377,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.957887026,0.920151271,0.969974934,0.945316348,0.562581986,0.864286079,0.703640161,0.769993801,0.78119861,0.62614754,0.612597035,0.951636697,0.934121733,0.5571913,0.950873354,0.543796716,0.688836453,0.493792374,0.622302925,0.890559786,0.665454621,0.767286002,0.926977069,0.916203939,0.545630552,0.655493623,0.961806597,0.992647808,0.807769011,0.976247646,0.876545932,0.904619045,0.875964392,0.391404001,0.991271926,0.970289182,0.998990182,0.999492787,0.999949952,0.999397669,0.998220436,1,0.999965002,0.999992252,0.998798197,1,1,0.999998532,0.999999998,1,0.999941727,0.999789519,0.999724953,0.999925467,0.999888747,0.999997753,0.999913696,0.5,1,0.99938517,0.999453842,0.5,0.999990307,0.99953816,0.999835736,0.999272661,0.999945915,0.999930876,0.99898152,0.992653566,0.99980805,0.999632528,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
,,,1.001335,,,,,,,,0.960602555,0.924187773,0.976430616,0.956219318,0.562640256,0.891007914,0.73078724,0.778023038,0.78561871,0.62639193,0.617962828,0.957157723,0.953335178,0.558231422,0.960850898,0.55038956,0.694792574,0.510567765,0.654273,0.912021542,0.66556762,0.797256483,0.941512093,0.931540307,0.545163698,0.653037549,0.971402971,0.993344881,0.834988648,0.978046745,0.884319731,0.914921368,0.896164611,0.416114234,0.992623516,0.972325117,0.998917253,0.999438631,0.999951708,0.999421673,0.99808832,1,0.999967423,0.999991094,0.998712923,1,1,0.999998338,0.999999998,1,0.999943782,0.999763435,0.999694466,0.999914867,0.999876413,0.999997485,0.999916994,0.5,1,0.999410025,0.999391806,0.5,0.999988751,0.99949777,0.999841955,0.99920967,0.999947911,0.999931259,0.998902376,0.993149147,0.999787633,0.999600809,,0.863952584,,,,,,
